  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  8.500000e+000  8.500000e+000
  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  8.500000e+000  8.500000e+000
  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  8.500000e+000  8.500000e+000
  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  8.500000e+000  8.500000e+000
  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  8.500000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  1.000000e+001  1.000000e+001  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  1.000000e+001  1.000000e+001  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  1.000000e+001  1.000000e+001  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  1.000000e+001  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  7.000000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  5.500000e+000
  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  7.000000e+000
  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000  7.000000e+000
  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  5.500000e+000  7.000000e+000
